"","class","Species","obsDate","State","Latitude","Longitude","New","Confirmed","Alive","Date","week.number","Live","Health"
"3496","Birds","Unidentified Pelican",NA,NA,30.258,-88.1502,NA,NA,"N","2010-06-30",27,0,"Dead"
"3497","Birds","Unknown",NA,NA,30.3291,-87.28592,NA,NA,"N","2010-07-01",27,0,"Dead"
"3498","Birds","Unidentified Pelican",NA,NA,30.38655,-89.00524,NA,NA,"N","2010-07-01",27,0,"Dead"
"3499","Birds","Black Skimmer",NA,NA,30.39153,-88.96993,NA,NA,"N","2010-07-01",27,0,"Dead"
"3500","Birds","Osprey",NA,NA,30.35128,-89.08964,NA,NA,"N","2010-07-01",27,0,"Dead"
"3501","Birds","Unknown",NA,NA,30.39676,-86.62725,NA,NA,"N","2010-07-01",27,0,"Dead"
"3502","Birds","Northern Gannet",NA,NA,30.38264,-86.84326,NA,NA,"N","2010-07-01",27,0,"Dead"
"3503","Birds","Unknown",NA,NA,30.39306,-86.58691,NA,NA,"N","2010-07-01",27,0,"Dead"
"3504","Birds","Osprey",NA,NA,30.32279,-87.20064,NA,NA,"N","2010-07-01",27,0,"Dead"
"3505","Birds","Boat-tailed Grackle",NA,NA,30.17995,-87.41124,NA,NA,"N","2010-07-01",27,0,"Dead"
"3506","Birds","Northern Gannet",NA,NA,29.59745,-85.00844,NA,NA,"N","2010-07-01",27,0,"Dead"
"3507","Birds","Laughing Gull",NA,NA,29.97956,-85.5168,NA,NA,"N","2010-07-01",27,0,"Dead"
"3508","Birds","Other",NA,NA,30.39967,-89.0932,NA,NA,"N","2010-07-01",27,0,"Dead"
"3509","Birds","Northern Mockingbird",NA,NA,30.34455,-89.14251,NA,NA,"N","2010-07-02",27,0,"Dead"
"3510","Birds","Unidentified Gull",NA,NA,30.34608,-89.14155,NA,NA,"N","2010-07-02",27,0,"Dead"
"3511","Birds","Unidentified Gull",NA,NA,30.34645,-89.14085,NA,NA,"N","2010-07-02",27,0,"Dead"
"3512","Birds","Unidentified Gull",NA,NA,30.35719,-89.11259,NA,NA,"N","2010-07-02",27,0,"Dead"
"3513","Birds","Brown Pelican",NA,NA,30.22025,-89.07843,NA,NA,"N","2010-07-02",27,0,"Dead"
"3514","Birds","Least Tern",NA,NA,30.20621,-88.33643,NA,NA,"N","2010-07-02",27,0,"Dead"
"3515","Birds","Laughing Gull",NA,NA,30.23171,-87.88738,NA,NA,"N","2010-07-02",27,0,"Dead"
"3516","Birds","Least Tern",NA,NA,30.34451,-88.56071,NA,NA,"N","2010-07-02",27,0,"Dead"
"3517","Birds","Unknown",NA,NA,30.32211,-87.28951,NA,NA,"N","2010-07-02",27,0,"Dead"
"3518","Birds","Laughing Gull",NA,NA,30.25643,-88.51583,NA,NA,"N","2010-07-02",27,0,"Dead"
"3519","Birds","Northern Gannet",NA,NA,30.24775,-88.26266,NA,NA,"N","2010-07-02",27,0,"Dead"
"3520","Birds","Unknown",NA,NA,30.35413,-87.01863,NA,NA,"N","2010-07-02",27,0,"Dead"
"3521","Birds","Unidentified Gull",NA,NA,30.38133,-89.02686,NA,NA,"N","2010-07-02",27,0,"Dead"
"3522","Birds","Black Crowned Night Heron",NA,NA,30.34372,-89.14278,NA,NA,"N","2010-07-02",27,0,"Dead"
"3523","Birds","Northern Gannet",NA,NA,30.20823,-88.97802,NA,NA,"N","2010-07-03",27,0,"Dead"
"3524","Birds","Royal Tern",NA,NA,29.75008,-90.31865,NA,NA,"N","2010-07-03",27,0,"Dead"
"3525","Birds","Brown Pelican",NA,NA,29.4888,-90.00256,NA,NA,"N","2010-07-03",27,0,"Dead"
"3526","Birds","Northern Gannet",NA,NA,30.0808,-85.65875,NA,NA,"N","2010-07-03",27,0,"Dead"
"3527","Birds","Unidentified Gull",NA,NA,30.39171,-88.96693,NA,NA,"N","2010-07-03",27,0,"Dead"
"3528","Birds","Unidentified Gull",NA,NA,30.36908,-89.08191,NA,NA,"N","2010-07-03",27,0,"Dead"
"3529","Birds","Laughing Gull",NA,NA,30.24181,-88.42492,NA,NA,"N","2010-07-03",27,0,"Dead"
"3530","Birds","Northern Gannet",NA,NA,30.23856,-89.6169,NA,NA,"N","2010-07-03",27,0,"Dead"
"3531","Birds","Unidentified Tern",NA,NA,30.39111,-88.96906,NA,NA,"N","2010-07-03",27,0,"Dead"
"3532","Birds","Unidentified Gull",NA,NA,30.39095,-88.97137,NA,NA,"N","2010-07-03",27,0,"Dead"
"3533","Birds","Laughing Gull",NA,NA,30.52353,-88.1053,NA,NA,"N","2010-07-03",27,0,"Dead"
"3534","Birds","Northern Gannet",NA,NA,30.32697,-86.68612,NA,NA,"N","2010-07-03",27,0,"Dead"
"3535","Birds","Least Tern",NA,NA,30.39073,-88.97189,NA,NA,"N","2010-07-03",27,0,"Dead"
"3536","Birds","Least Tern",NA,NA,30.39073,-88.97189,NA,NA,"N","2010-07-03",27,0,"Dead"
"3537","Birds","Least Tern",NA,NA,30.39073,-88.97189,NA,NA,"N","2010-07-03",27,0,"Dead"
"3538","Birds","Unidentified Skimmer",NA,NA,30.39097,-88.97043,NA,NA,"N","2010-07-03",27,0,"Dead"
"3539","Birds","Unidentified Tern",NA,NA,30.391,-88.97137,NA,NA,"N","2010-07-03",27,0,"Dead"
"3540","Birds","Other",NA,NA,30.39122,-88.96852,NA,NA,"N","2010-07-03",27,0,"Dead"
"3541","Birds","Least Tern",NA,NA,30.39086,-88.97129,NA,NA,"N","2010-07-03",27,0,"Dead"
"3542","Birds","Least Tern",NA,NA,30.39094,-88.97152,NA,NA,"N","2010-07-03",27,0,"Dead"
"3543","Birds","Least Tern",NA,NA,30.39091,-88.97153,NA,NA,"N","2010-07-03",27,0,"Dead"
"3544","Birds","Least Tern",NA,NA,30.3909,-88.9716,NA,NA,"N","2010-07-03",27,0,"Dead"
"3545","Birds","Least Tern",NA,NA,30.39091,-88.9716,NA,NA,"N","2010-07-03",27,0,"Dead"
"3546","Birds","Least Tern",NA,NA,30.39083,-88.97158,NA,NA,"N","2010-07-03",27,0,"Dead"
"3547","Birds","Least Tern",NA,NA,30.39083,-88.97176,NA,NA,"N","2010-07-03",27,0,"Dead"
"3548","Birds","Unidentified Gull",NA,NA,30.21297,-88.97132,NA,NA,"N","2010-07-04",27,0,"Dead"
"3549","Birds","Least Tern",NA,NA,30.23453,-88.58236,NA,NA,"N","2010-07-04",27,0,"Dead"
"3550","Birds","Least Tern",NA,NA,30.23453,-88.58236,NA,NA,"N","2010-07-04",27,0,"Dead"
"3551","Birds","Least Tern",NA,NA,30.23453,-88.58236,NA,NA,"N","2010-07-04",27,0,"Dead"
"3552","Birds","Least Tern",NA,NA,30.23497,-88.58141,NA,NA,"N","2010-07-04",27,0,"Dead"
"3553","Birds","Least Tern",NA,NA,30.23497,-88.58141,NA,NA,"N","2010-07-04",27,0,"Dead"
"3554","Birds","Least Tern",NA,NA,30.21416,-88.40737,NA,NA,"N","2010-07-04",27,0,"Dead"
"3555","Birds","Northern Gannet",NA,NA,30.23018,-88.66385,NA,NA,"N","2010-07-04",27,0,"Dead"
"3556","Birds","Brown Pelican",NA,NA,30.4125,-89.53758,NA,NA,"N","2010-07-04",27,0,"Dead"
"3557","Birds","Royal Tern",NA,NA,29.65852,-85.08636,NA,NA,"N","2010-07-05",28,0,"Dead"
"3558","Birds","Least Tern",NA,NA,30.39116,-88.96816,NA,NA,"N","2010-07-05",28,0,"Dead"
"3559","Birds","Least Tern",NA,NA,30.39116,-88.96816,NA,NA,"N","2010-07-05",28,0,"Dead"
"3560","Birds","Unidentified Gull",NA,NA,30.37476,-89.05533,NA,NA,"N","2010-07-05",28,0,"Dead"
"3561","Birds","Unidentified Gull",NA,NA,30.33773,-89.04361,NA,NA,"N","2010-07-05",28,0,"Dead"
"3562","Birds","Unidentified Gull",NA,NA,30.37786,-89.04445,NA,NA,"N","2010-07-05",28,0,"Dead"
"3563","Birds","Least Tern",NA,NA,30.17239,-89.21224,NA,NA,"N","2010-07-05",28,0,"Dead"
"3564","Birds","Brown Pelican",NA,NA,30.17239,-89.21224,NA,NA,"N","2010-07-05",28,0,"Dead"
"3565","Birds","Least Tern",NA,NA,30.3908,-88.97253,NA,NA,"N","2010-07-05",28,0,"Dead"
"3566","Birds","Least Tern",NA,NA,30.39108,-88.97233,NA,NA,"N","2010-07-05",28,0,"Dead"
"3567","Birds","Least Tern",NA,NA,30.3911,-88.97237,NA,NA,"N","2010-07-05",28,0,"Dead"
"3568","Birds","Least Tern",NA,NA,30.39093,-88.97229,NA,NA,"N","2010-07-05",28,0,"Dead"
"3569","Birds","Unknown",NA,NA,30.37096,-88.97268,NA,NA,"N","2010-07-05",28,0,"Dead"
"3570","Birds","Unknown",NA,NA,30.22828,-87.85115,NA,NA,"N","2010-07-06",28,0,"Dead"
"3571","Birds","Northern Gannet",NA,NA,30.25362,-87.65155,NA,NA,"N","2010-07-06",28,0,"Dead"
"3572","Birds","Northern Gannet",NA,NA,30.35694,-89.11305,NA,NA,"N","2010-07-06",28,0,"Dead"
"3573","Birds","Short-billed Dowitcher",NA,NA,30.2769,-89.37376,NA,NA,"N","2010-07-06",28,0,"Dead"
"3574","Birds","Unknown",NA,NA,30.3926,-88.88348,NA,NA,"N","2010-07-06",28,0,"Dead"
"3575","Birds","Unidentified Gull",NA,NA,30.39456,-88.91307,NA,NA,"N","2010-07-06",28,0,"Dead"
"3576","Birds","Unidentified Gull",NA,NA,30.39085,-88.97095,NA,NA,"N","2010-07-06",28,0,"Dead"
"3577","Birds","Unidentified Gull",NA,NA,30.26116,-89.40356,NA,NA,"N","2010-07-06",28,0,"Dead"
"3578","Birds","Least Tern",NA,NA,30.39064,-88.97481,NA,NA,"N","2010-07-06",28,0,"Dead"
"3579","Birds","Royal Tern",NA,NA,29.26016,-89.95063,NA,NA,"N","2010-07-06",28,0,"Dead"
"3580","Birds","Roseate Spoonbill",NA,NA,29.34766,-89.86858,NA,NA,"N","2010-07-06",28,0,"Dead"
"3581","Birds","Tricolored Heron",NA,NA,29.36598,-89.86628,NA,NA,"N","2010-07-06",28,0,"Dead"
"3582","Birds","Royal Tern",NA,NA,29.25616,-89.9548,NA,NA,"N","2010-07-06",28,0,"Dead"
"3583","Birds","Laughing Gull",NA,NA,29.3662,-89.86638,NA,NA,"N","2010-07-06",28,0,"Dead"
"3584","Birds","Unknown",NA,NA,29.22287,-90.00971,NA,NA,"N","2010-07-06",28,0,"Dead"
"3585","Birds","Red-Breasted Merganser",NA,NA,30.25819,-88.11648,NA,NA,"N","2010-07-06",28,0,"Dead"
"3586","Birds","Laughing Gull",NA,NA,30.24791,-88.12652,NA,NA,"N","2010-07-06",28,0,"Dead"
"3587","Birds","Other",NA,NA,29.5305,-89.5513,NA,NA,"N","2010-07-06",28,0,"Dead"
"3588","Birds","Great Egret",NA,NA,29.5305,-89.5513,NA,NA,"N","2010-07-06",28,0,"Dead"
"3589","Birds","Unidentified Tern",NA,NA,30.06245,-89.18073,NA,NA,"N","2010-07-06",28,0,"Dead"
"3590","Birds","Great Blue Heron",NA,NA,30.26415,-88.11443,NA,NA,"N","2010-07-07",28,0,"Dead"
"3591","Birds","Purple Martin",NA,NA,30.28504,-88.23493,NA,NA,"N","2010-07-07",28,0,"Dead"
"3592","Birds","Common Loon",NA,NA,30.26479,-88.17857,NA,NA,"N","2010-07-07",28,0,"Dead"
"3593","Birds","Great Blue Heron",NA,NA,30.25435,-88.14228,NA,NA,"N","2010-07-07",28,0,"Dead"
"3594","Birds","Unknown",NA,NA,30.24721,-88.07496,NA,NA,"N","2010-07-07",28,0,"Dead"
"3595","Birds","Laughing Gull",NA,NA,30.24666,-88.12641,NA,NA,"N","2010-07-07",28,0,"Dead"
"3596","Birds","Unknown",NA,NA,30.53086,-87.90842,NA,NA,"N","2010-07-07",28,0,"Dead"
"3597","Birds","Laughing Gull",NA,NA,30.21416,-88.4074,NA,NA,"N","2010-07-07",28,0,"Dead"
"3598","Birds","Unidentified Gull",NA,NA,30.3409,-88.58483,NA,NA,"N","2010-07-07",28,0,"Dead"
"3599","Birds","Laughing Gull",NA,NA,30.31243,-89.25002,NA,NA,"N","2010-07-07",28,0,"Dead"
"3600","Birds","Least Tern",NA,NA,30.39393,-88.90911,NA,NA,"N","2010-07-07",28,0,"Dead"
"3601","Birds","Unidentified Gull",NA,NA,30.39416,-88.89821,NA,NA,"N","2010-07-07",28,0,"Dead"
"3602","Birds","Laughing Gull",NA,NA,30.36146,-89.09605,NA,NA,"N","2010-07-07",28,0,"Dead"
"3603","Birds","Laughing Gull",NA,NA,30.36146,-89.09605,NA,NA,"N","2010-07-07",28,0,"Dead"
"3604","Birds","Laughing Gull",NA,NA,30.36146,-89.09605,NA,NA,"N","2010-07-07",28,0,"Dead"
"3605","Birds","Unknown",NA,NA,30.21124,-88.98492,NA,NA,"N","2010-07-07",28,0,"Dead"
"3606","Birds","Least Tern",NA,NA,30.17239,-89.21224,NA,NA,"N","2010-07-07",28,0,"Dead"
"3607","Birds","Royal Tern",NA,NA,30.32641,-89.20336,NA,NA,"N","2010-07-07",28,0,"Dead"
"3608","Birds","Laughing Gull",NA,NA,30.454,-88.8903,NA,NA,"N","2010-07-07",28,0,"Dead"
"3609","Birds","Least Tern",NA,NA,30.3911,-88.97273,NA,NA,"N","2010-07-07",28,0,"Dead"
"3610","Birds","Laughing Gull",NA,NA,30.4031,-88.82385,NA,NA,"N","2010-07-07",28,0,"Dead"
"3611","Birds","Brown Pelican",NA,NA,29.66675,-89.53721,NA,NA,"N","2010-07-07",28,0,"Dead"
"3612","Birds","Laughing Gull",NA,NA,29.33527,-89.96474,NA,NA,"N","2010-07-07",28,0,"Dead"
"3613","Birds","Clapper Rail",NA,NA,29.44368,-89.93568,NA,NA,"N","2010-07-07",28,0,"Dead"
"3614","Birds","Northern Gannet",NA,NA,29.30556,-84.87708,NA,NA,"N","2010-07-07",28,0,"Dead"
"3615","Birds","Least Tern",NA,NA,29.1446,-90.6885,NA,NA,"N","2010-07-07",28,0,"Dead"
"3616","Birds","Laughing Gull",NA,NA,29.48054,-89.95107,NA,NA,"N","2010-07-07",28,0,"Dead"
"3617","Birds","Laughing Gull",NA,NA,30.52584,-88.03377,NA,NA,"N","2010-07-08",28,0,"Dead"
"3618","Birds","Unknown",NA,NA,30.24943,-88.12705,NA,NA,"N","2010-07-08",28,0,"Dead"
"3619","Birds","Laughing Gull",NA,NA,30.2313,-87.93184,NA,NA,"N","2010-07-08",28,0,"Dead"
"3620","Birds","Laughing Gull",NA,NA,30.35718,-89.11449,NA,NA,"N","2010-07-08",28,0,"Dead"
"3621","Birds","Great Blue Heron",NA,NA,30.37121,-88.56071,NA,NA,"N","2010-07-08",28,0,"Dead"
"3622","Birds","Unknown",NA,NA,30.2918,-89.349,NA,NA,"N","2010-07-08",28,0,"Dead"
"3623","Birds","Brown Pelican",NA,NA,30.20567,-89.09431,NA,NA,"N","2010-07-08",28,0,"Dead"
"3624","Birds","Laughing Gull",NA,NA,30.22039,-89.07994,NA,NA,"N","2010-07-08",28,0,"Dead"
"3625","Birds","Unknown",NA,NA,30.30874,-89.32584,NA,NA,"N","2010-07-08",28,0,"Dead"
"3626","Birds","Unknown",NA,NA,30.30894,-89.32584,NA,NA,"N","2010-07-08",28,0,"Dead"
"3627","Birds","Brown Pelican",NA,NA,30.24628,-88.87373,NA,NA,"N","2010-07-08",28,0,"Dead"
"3628","Birds","Least Tern",NA,NA,30.38243,-89.02335,NA,NA,"N","2010-07-08",28,0,"Dead"
"3629","Birds","Laughing Gull",NA,NA,30.35397,-89.12508,NA,NA,"N","2010-07-08",28,0,"Dead"
"3630","Birds","Laughing Gull",NA,NA,30.34106,-89.16043,NA,NA,"N","2010-07-08",28,0,"Dead"
"3631","Birds","Laughing Gull",NA,NA,30.42944,-89.29888,NA,NA,"N","2010-07-08",28,0,"Dead"
"3632","Birds","Unknown",NA,NA,30.35228,-88.50832,NA,NA,"N","2010-07-08",28,0,"Dead"
"3633","Birds","Laughing Gull",NA,NA,30.39206,-88.88334,NA,NA,"N","2010-07-08",28,0,"Dead"
"3634","Birds","Laughing Gull",NA,NA,30.34495,-89.14184,NA,NA,"N","2010-07-08",28,0,"Dead"
"3635","Birds","Unknown",NA,NA,30.31266,-89.40613,NA,NA,"N","2010-07-08",28,0,"Dead"
"3636","Birds","Laughing Gull",NA,NA,30.41106,-88.88884,NA,NA,"N","2010-07-08",28,0,"Dead"
"3637","Birds","Northern Gannet",NA,NA,30.24208,-88.77708,NA,NA,"N","2010-07-08",28,0,"Dead"
"3638","Birds","Great Egret",NA,NA,29.33495,-89.87333,NA,NA,"N","2010-07-08",28,0,"Dead"
"3639","Birds","Laughing Gull",NA,NA,29.30306,-89.95683,NA,NA,"N","2010-07-08",28,0,"Dead"
"3640","Birds","Brown Pelican",NA,NA,30.06243,-89.18073,NA,NA,"N","2010-07-08",28,0,"Dead"
"3641","Birds","Clapper Rail",NA,NA,29.36178,-89.56116,NA,NA,"N","2010-07-08",28,0,"Dead"
"3642","Birds","Laughing Gull",NA,NA,29.23175,-89.99642,NA,NA,"N","2010-07-08",28,0,"Dead"
"3643","Birds","Brown Pelican",NA,NA,29.34606,-89.86806,NA,NA,"N","2010-07-08",28,0,"Dead"
"3644","Birds","Royal Tern",NA,NA,29.29533,-89.10472,NA,NA,"N","2010-07-08",28,0,"Dead"
"3645","Birds","Royal Tern",NA,NA,29.531,-89.10405,NA,NA,"N","2010-07-08",28,0,"Dead"
"3646","Birds","Royal Tern",NA,NA,29.531,-89.10405,NA,NA,"N","2010-07-08",28,0,"Dead"
"3647","Birds","Royal Tern",NA,NA,29.531,-89.10405,NA,NA,"N","2010-07-08",28,0,"Dead"
"3648","Birds","Laughing Gull",NA,NA,29.21908,-89.5193,NA,NA,"N","2010-07-08",28,0,"Dead"
"3649","Birds","Laughing Gull",NA,NA,29.2385,-90.00251,NA,NA,"N","2010-07-08",28,0,"Dead"
"3650","Birds","Brown Pelican",NA,NA,29.67238,-85.20418,NA,NA,"N","2010-07-08",28,0,"Dead"
"3651","Birds","Sandwich Tern",NA,NA,30.33064,-89.18941,NA,NA,"N","2010-07-08",28,0,"Dead"
"3652","Birds","Double-crested Cormorant",NA,NA,29.25922,-89.5991,NA,NA,"N","2010-07-08",28,0,"Dead"
"3653","Birds","Northern Gannet",NA,NA,30.32223,-89.2214,NA,NA,"N","2010-07-09",28,0,"Dead"
"3654","Birds","Least Tern",NA,NA,30.33501,-89.17503,NA,NA,"N","2010-07-09",28,0,"Dead"
"3655","Birds","Common Loon",NA,NA,30.35132,-89.13213,NA,NA,"N","2010-07-09",28,0,"Dead"
"3656","Birds","Brown Pelican",NA,NA,30.3411,-89.28049,NA,NA,"N","2010-07-09",28,0,"Dead"
"3657","Birds","Laughing Gull",NA,NA,29.55746,-89.96095,NA,NA,"N","2010-07-09",28,0,"Dead"
"3658","Birds","Brown Pelican",NA,NA,29.30248,-89.96135,NA,NA,"N","2010-07-09",28,0,"Dead"
"3659","Birds","Roseate Spoonbill",NA,NA,29.34673,-89.86833,NA,NA,"N","2010-07-09",28,0,"Dead"
"3660","Birds","Laughing Gull",NA,NA,29.33486,-89.8732,NA,NA,"N","2010-07-09",28,0,"Dead"
"3661","Birds","Laughing Gull",NA,NA,29.33486,-89.8732,NA,NA,"N","2010-07-09",28,0,"Dead"
"3662","Birds","Laughing Gull",NA,NA,29.33486,-89.8732,NA,NA,"N","2010-07-09",28,0,"Dead"
"3663","Birds","Snowy Egret",NA,NA,29.26173,-89.94996,NA,NA,"N","2010-07-09",28,0,"Dead"
"3664","Birds","Double-crested Cormorant",NA,NA,29.20338,-90.04616,NA,NA,"N","2010-07-09",28,0,"Dead"
"3665","Birds","Laughing Gull",NA,NA,29.2578,-89.95225,NA,NA,"N","2010-07-09",28,0,"Dead"
"3666","Birds","Brown Pelican",NA,NA,29.26033,-89.60426,NA,NA,"N","2010-07-09",28,0,"Dead"
"3667","Birds","Unidentified Gull",NA,NA,30.06243,-89.18073,NA,NA,"N","2010-07-09",28,0,"Dead"
"3668","Birds","Unidentified Gull",NA,NA,30.06243,-89.18073,NA,NA,"N","2010-07-09",28,0,"Dead"
"3669","Birds","Unidentified Gull",NA,NA,30.06243,-89.18073,NA,NA,"N","2010-07-09",28,0,"Dead"
"3670","Birds","Brown Pelican",NA,NA,30.06243,-89.18073,NA,NA,"N","2010-07-09",28,0,"Dead"
"3671","Birds","Unidentified Cormorant",NA,NA,30.06243,-89.18073,NA,NA,"N","2010-07-09",28,0,"Dead"
"3672","Birds","Roseate Spoonbill",NA,NA,29.91921,-89.26135,NA,NA,"N","2010-07-09",28,0,"Dead"
"3673","Birds","Laughing Gull",NA,NA,29.21193,-90.02645,NA,NA,"N","2010-07-09",28,0,"Dead"
"3674","Birds","Brown Pelican",NA,NA,29.921,-88.87946,NA,NA,"N","2010-07-09",28,0,"Dead"
"3675","Birds","Laughing Gull",NA,NA,29.2504,-89.9506,NA,NA,"N","2010-07-09",28,0,"Dead"
"3676","Birds","Laughing Gull",NA,NA,29.21305,-90.02493,NA,NA,"N","2010-07-09",28,0,"Dead"
"3677","Birds","Laughing Gull",NA,NA,29.33267,-89.87093,NA,NA,"N","2010-07-09",28,0,"Dead"
"3678","Birds","Laughing Gull",NA,NA,29.31082,-89.86144,NA,NA,"N","2010-07-09",28,0,"Dead"
"3679","Birds","Laughing Gull",NA,NA,29.31082,-89.86144,NA,NA,"N","2010-07-09",28,0,"Dead"
"3680","Birds","Laughing Gull",NA,NA,29.30777,-89.8885,NA,NA,"N","2010-07-09",28,0,"Dead"
"3681","Birds","Sandwich Tern",NA,NA,29.34298,-89.04922,NA,NA,"N","2010-07-09",28,0,"Dead"
"3682","Birds","Sandwich Tern",NA,NA,29.06468,-90.7109,NA,NA,"N","2010-07-09",28,0,"Dead"
"3683","Birds","Laughing Gull",NA,NA,29.12593,-90.2153,NA,NA,"N","2010-07-09",28,0,"Dead"
"3684","Birds","Laughing Gull",NA,NA,30.23869,-88.26008,NA,NA,"N","2010-07-10",28,0,"Dead"
"3685","Birds","Laughing Gull",NA,NA,30.51438,-88.10892,NA,NA,"N","2010-07-10",28,0,"Dead"
"3686","Birds","Royal Tern",NA,NA,29.20293,-89.04933,NA,NA,"N","2010-07-10",28,0,"Dead"
"3687","Birds","Laughing Gull",NA,NA,29.13284,-90.67851,NA,NA,"N","2010-07-10",28,0,"Dead"
"3688","Birds","Tricolored Heron",NA,NA,29.13284,-90.67851,NA,NA,"N","2010-07-10",28,0,"Dead"
"3689","Birds","Tricolored Heron",NA,NA,29.13284,-90.67851,NA,NA,"N","2010-07-10",28,0,"Dead"
"3690","Birds","Tricolored Heron",NA,NA,29.13284,-90.67851,NA,NA,"N","2010-07-10",28,0,"Dead"
"3691","Birds","Forster's Tern",NA,NA,29.37353,-89.79585,NA,NA,"N","2010-07-10",28,0,"Dead"
"3692","Birds","Unknown",NA,NA,29.02723,-89.16299,NA,NA,"N","2010-07-10",28,0,"Dead"
"3693","Birds","Laughing Gull",NA,NA,29.5795,-89.53527,NA,NA,"N","2010-07-10",28,0,"Dead"
"3694","Birds","Roseate Spoonbill",NA,NA,29.92022,-89.26074,NA,NA,"N","2010-07-10",28,0,"Dead"
"3695","Birds","Laughing Gull",NA,NA,29.8439,-89.3044,NA,NA,"N","2010-07-10",28,0,"Dead"
"3696","Birds","Laughing Gull",NA,NA,29.8439,-89.3044,NA,NA,"N","2010-07-10",28,0,"Dead"
"3697","Birds","Laughing Gull",NA,NA,29.8439,-89.3044,NA,NA,"N","2010-07-10",28,0,"Dead"
"3698","Birds","Laughing Gull",NA,NA,29.8439,-89.3044,NA,NA,"N","2010-07-10",28,0,"Dead"
"3699","Birds","Laughing Gull",NA,NA,29.92022,-89.26072,NA,NA,"N","2010-07-10",28,0,"Dead"
"3700","Birds","Laughing Gull",NA,NA,29.92022,-89.26072,NA,NA,"N","2010-07-10",28,0,"Dead"
"3701","Birds","Laughing Gull",NA,NA,29.92022,-89.26072,NA,NA,"N","2010-07-10",28,0,"Dead"
"3702","Birds","Laughing Gull",NA,NA,29.92022,-89.26072,NA,NA,"N","2010-07-10",28,0,"Dead"
"3703","Birds","Laughing Gull",NA,NA,29.92022,-89.26072,NA,NA,"N","2010-07-10",28,0,"Dead"
"3704","Birds","Laughing Gull",NA,NA,29.92022,-89.26072,NA,NA,"N","2010-07-10",28,0,"Dead"
"3705","Birds","Laughing Gull",NA,NA,29.92022,-89.26072,NA,NA,"N","2010-07-10",28,0,"Dead"
"3706","Birds","Royal Tern",NA,NA,29.92022,-89.26072,NA,NA,"N","2010-07-10",28,0,"Dead"
"3707","Birds","Greater Shearwater",NA,NA,29.8524,-85.37858,NA,NA,"N","2010-07-10",28,0,"Dead"
"3708","Birds","Laughing Gull",NA,NA,30.34336,-88.55826,NA,NA,"N","2010-07-11",28,0,"Dead"
"3709","Birds","Laughing Gull",NA,NA,29.60788,-89.51672,NA,NA,"N","2010-07-11",28,0,"Dead"
"3710","Birds","Laughing Gull",NA,NA,29.30307,-89.95683,NA,NA,"N","2010-07-11",28,0,"Dead"
"3711","Birds","Unidentified Tern",NA,NA,29.11227,-90.17575,NA,NA,"N","2010-07-11",28,0,"Dead"
"3712","Birds","Black Skimmer",NA,NA,29.30842,-89.73579,NA,NA,"N","2010-07-11",28,0,"Dead"
"3713","Birds","Brown Pelican",NA,NA,29.28087,-89.94652,NA,NA,"N","2010-07-11",28,0,"Dead"
"3714","Birds","Black Crowned Night Heron",NA,NA,29.35201,-89.8728,NA,NA,"N","2010-07-11",28,0,"Dead"
"3715","Birds","Laughing Gull",NA,NA,29.10157,-90.19025,NA,NA,"N","2010-07-11",28,0,"Dead"
"3716","Birds","Brown Pelican",NA,NA,29.5332,-90.05467,NA,NA,"N","2010-07-11",28,0,"Dead"
"3717","Birds","Laughing Gull",NA,NA,29.26108,-89.36488,NA,NA,"N","2010-07-11",28,0,"Dead"
